id,name,logo,brand_url,created_at,updated_at,brand_id
1140,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=291,2020-02-14 17:03:36.090370,2020-02-14 17:03:36.090370,2197
1141,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=501,2020-02-14 17:03:38.454074,2020-02-14 17:03:38.454074,2200
1142,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=380,2020-02-14 17:03:46.290096,2020-02-14 17:03:46.290096,2245
1143,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=503,2020-02-14 17:03:47.550752,2020-02-14 17:03:47.550752,2246
1144,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=498,2020-02-14 17:03:51.348596,2020-02-14 17:03:51.348596,2202
1145,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=377,2020-02-14 17:04:06.254742,2020-02-14 17:04:06.254742,2247
1146,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=500,2020-02-14 17:04:11.356067,2020-02-14 17:04:11.356067,2227
1147,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=243,2020-02-14 17:04:13.723778,2020-02-14 17:04:13.723778,2206
1148,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=496,2020-02-14 17:04:19.102387,2020-02-14 17:04:19.102387,2248
1149,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=490,2020-02-14 17:04:28.437392,2020-02-14 17:04:28.437392,2249
1150,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=409,2020-02-14 17:04:33.517805,2020-02-14 17:04:33.517805,2209
1151,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=494,2020-02-14 17:04:41.609202,2020-02-14 17:04:41.609202,2201
1152,QueenNPuppy,http://queenpuppy.co.kr/img/QP_LOGO.png,http://queenpuppy.co.kr/shop/cate.html?category=394,2020-02-14 17:04:52.142034,2020-02-14 17:04:52.142034,2229
1153,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001065,2020-02-14 17:07:44.360014,2020-02-14 17:07:44.360014,2131
1154,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001118,2020-02-14 17:07:44.371976,2020-02-14 17:07:44.371976,2250
1155,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001048,2020-02-14 17:07:44.380947,2020-02-14 17:07:44.380947,2251
1156,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001059,2020-02-14 17:07:44.390896,2020-02-14 17:07:44.390896,2252
1157,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001049,2020-02-14 17:07:44.398874,2020-02-14 17:07:44.398874,2253
1158,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001090,2020-02-14 17:07:44.407875,2020-02-14 17:07:44.407875,2140
1159,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001079,2020-02-14 17:07:44.419818,2020-02-14 17:07:44.419818,2142
1160,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001002,2020-02-14 17:07:44.428794,2020-02-14 17:07:44.428794,2143
1161,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001122,2020-02-14 17:07:44.437770,2020-02-14 17:07:44.437770,2254
1162,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001119,2020-02-14 17:07:44.446746,2020-02-14 17:07:44.446746,2255
1163,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001005,2020-02-14 17:07:44.455722,2020-02-14 17:07:44.455722,2145
1164,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001120,2020-02-14 17:07:44.464698,2020-02-14 17:07:44.464698,2146
1165,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001006,2020-02-14 17:07:44.473674,2020-02-14 17:07:44.473674,2256
1166,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001112,2020-02-14 17:07:44.483647,2020-02-14 17:07:44.483647,2217
1167,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001116,2020-02-14 17:07:44.494619,2020-02-14 17:07:44.494619,2257
1168,kingdom,http://www.dogskingdom.co.kr/shop/data/skin/apple_tree/img/banner/54564.jpg,http://www.dogskingdom.co.kr/shop/goods/goods_list.php?category=001010,2020-02-14 17:07:44.537504,2020-02-14 17:07:44.537504,2258
